time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.159236908261,0.0361784439284,11.9903043911,0.00730606224881,0.0657037568749,0.0,-0.4116654195,0.115937136402,2.91412003,-0.0545289470008,0.106044502095,0.0,458.8009143918996,460.708077301894,459.92534522768335,459.9363984942863
1.3800000000000008,-0.185371004473,0.0432774764006,12.1688759447,0.0038451046836,0.0718226811652,0.0,-0.460110685466,0.120340056379,3.03788935,-0.0648799225905,0.0922875258286,0.0,453.41588405160365,452.3180409686592,453.5707393313953,452.736405824396
1.4400000000000008,-0.214278456988,0.0505532768278,12.3512809355,0.0002864622969,0.0775028441955,0.0,-0.503964949989,0.121860223324,3.04221834625,-0.0500174650509,0.0990487487355,0.0,416.2559742755955,416.8554888186175,413.51306552243057,414.81744679500804
1.5000000000000009,-0.246304996327,0.057858094344,12.5388256525,6.28022001563,0.0830181098593,0.0,-0.564200162216,0.121285738255,3.20874985864,-0.0642330767525,0.0712296655831,0.0,468.7052820976371,466.5445888549708,466.8146970141141,465.7022157608935
1.560000000000001,-0.281850900849,0.0650605538167,12.733812395,6.27641451667,0.0872596645037,0.0,-0.621069487614,0.118416598978,3.29052158031,-0.0618566073466,0.0695967669242,0.0,442.10493313709657,441.9742222414114,441.6950458547301,441.88804195766227
1.620000000000001,-0.32085416547,0.0720187842036,12.9332350582,6.27321011582,0.0915543978978,0.0,-0.679436836401,0.113194310916,3.35664989792,-0.0403624793115,0.075272612159,0.0,437.90420635727077,438.38012132049647,436.06767413519924,437.85747227198146
1.680000000000001,-0.363640255124,0.0785830983502,13.1387087888,6.27085915762,0.0955499228405,0.0,-0.747201665533,0.10536530348,3.49199844145,-0.0369221665118,0.0370996830646,0.0,461.4482000206255,458.4276323157419,459.36172528129885,459.6337509005406
1.740000000000001,-0.410354747763,0.0846561485334,13.3500511452,6.26880526051,0.0975142721173,0.0,-0.810139616722,0.0968678718138,3.55251527849,-0.0293317310405,0.0221601079095,0.0,438.2000941538539,436.95678420452464,436.7112846844816,437.3434696713367
1.8000000000000012,-0.460855298492,0.0901848906063,13.5647443269,6.26690589482,0.0986941443385,0.0,-0.873323742984,0.087253592231,3.60372637607,-0.0367642210091,0.0141374787944,0.0,435.13905216967066,434.4668727940307,435.1120594588486,434.488950658917
1.8600000000000012,-0.515016867563,0.0951246156874,13.7809632191,6.26468789003,0.0994043904988,0.0,-0.932140150381,0.0772116589635,3.60353989094,-0.0373748063793,0.00678720121234,0.0,418.77710881020244,418.13711260997945,418.21884123789124,418.16492513788216
